name,date,location,label
2022-04-25-AGAT-T03-28.0(P4251429).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-29.0(P4251430).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-30.0(P4251431).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-31.0(P4251432).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-32.0(P4251433).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-33.0(P4251434).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-34.0(P4251435).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-35.0(P4251436).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-37.0(P4251438).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-42.0(P4251443).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-43.0(P4251444).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-44.0(P4251445).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-45.0(P4251446).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-46.0(P4251447).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-47.0(P4251448).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-48.0(P4251449).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-49.0(P4251450).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T03-50.0(P4251451).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T12-03.0(P4250676).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T12-14.0(P4250687).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-01.0(P4251984).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-02.0(P4251985).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-03.0(P4251986).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-04.0(P4251987).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-05.0(P4251988).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-06.0(P4251989).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-07.0(P4251990).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-08.0(P4251991).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-09.0(P4251992).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-10.0(P4251993).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-12.0(P4251995).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-13.0(P4251996).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-14.0(P4251997).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-15.0(P4251998).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-16.0(P4251999).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-17.0(P4252000).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-18.0(P4252001).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-19.0(P4252002).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-20.0(P4252003).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-21.0(P4252004).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-22.0(P4252005).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-23.0(P4252006).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-24.0(P4252007).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-25.0(P4252008).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-26.0(P4252009).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-27.0(P4252010).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-28.0(P4252011).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-30.0(P4252015).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-31.0(P4252016).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-32.0(P4252017).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-33.0(P4252018).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-34.0(P4252019).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-35.0(P4252020).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-36.0(P4252021).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-37.0(P4252022).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-38.0(P4252023).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-39.0(P4252024).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-40.0(P4252025).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-42.0(P4252026).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-43.0(P4252027).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-45.0(P4252029).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-47.0(P4252031).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-50.0(P4252034).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T19-51.0(P4252035).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-03.0(P4251461).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-05.0(P4251463).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-08.0(P4251466).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-09.0(P4251467).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-13.0(P4251471).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-14.0(P4251472).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-17.0(P4251475).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-18.0(P4251476).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-19.0(P4251477).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-20.0(P4251478).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-21.0(P4251479).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-22.0(P4251480).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-24.0(P4251482).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-25.0(P4251483).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-29.0(P4251487).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-30.0(P4251488).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-31.0(P4251489).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-32.0(P4251490).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-33.0(P4251491).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-34.0(P4251492).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-35.0(P4251493).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-36.0(P4251494).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-37.0(P4251495).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-38.0(P4251496).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-39.0(P4251497).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-42.0(P4251500).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-43.0(P4251501).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-44.0(P4251502).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-45.0(P4251503).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-46.0(P4251504).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-47.0(P4251505).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-48.0(P4251506).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T33-49.0(P4251507).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-01.0(P4252047).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-02.0(P4252048).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-03.0(P4252049).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-04.0(P4252050).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-05.0(P4252051).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-06.0(P4252052).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-07.0(P4252053).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-08.0(P4252054).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-09.0(P4252055).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-10.0(P4252056).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-11.0(P4252057).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-12.0(P4252058).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-13.0(P4252059).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-14.0(P4252060).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-15.0(P4252061).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-16.0(P4252062).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-17.0(P4252063).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-18.0(P4252065).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-19.0(P4252066).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-20.0(P4252067).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-21.0(P4252068).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-22.0(P4252069).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-23.0(P4252070).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-24.0(P4252071).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-25.0(P4252072).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-26.0(P4252073).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-27.0(P4252074).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-28.0(P4252076).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-29.0(P4252077).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-30.0(P4252078).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-31.0(P4252079).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-32.0(P4252081).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-33.0(P4252082).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-34.0(P4252083).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-35.0(P4252084).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-36.0(P4252085).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-37.0(P4252086).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-38.0(P4252087).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-39.0(P4252088).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-40.0(P4252089).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-41.0(P4252090).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-42.0(P4252091).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-43.0(P4252092).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-44.0(P4252093).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-45.0(P4252094).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-46.0(P4252095).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-47.0(P4252096).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-48.0(P4252097).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-49.0(P4252098).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-25-AGAT-T35-50.0(P4252099).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-01.0(P4260878).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-02.0(P4260880).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-03.0(P4260881).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-04.0(P4260882).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-06.0(P4260885).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-07.0(P4260886).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-08.0(P4260887).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-09.0(P4260888).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-10.0(P4260889).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-11.0(P4260890).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-12.0(P4260891).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-13.0(P4260892).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-14.0(P4260893).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-17.0(P4260896).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-18.0(P4260897).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-20.0(P4260899).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-21.0(P4260900).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-22.0(P4260901).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-24.0(P4260904).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-25.0(P4260905).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-27.0(P4260908).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-30.0(P4260911).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-31.0(P4260912).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-32.0(P4260913).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-33.0(P4260915).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-34.0(P4260916).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-36.0(P4260918).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-37.0(P4260919).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-38.0(P4260921).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-46.0(P4260931).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T05-49.0(P4260934).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T25-12.0(P4260972).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T25-28.0(P4260988).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T25-33.0(P4260994).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T25-35.0(P4260996).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T25-38.0(P4260999).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T25-43.0(P4261006).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T25-45.0(P4261013).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T25-47.0(P4261015).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-11.0(P4261064).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-15.0(P4261068).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-16.0(P4261069).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-17.0(P4261070).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-19.0(P4261072).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-21.0(P4261074).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-23.0(P4261076).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-26.0(P4261079).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-32.0(P4261086).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-36.0(P4261090).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-38.0(P4261092).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-40.0(P4261095).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-41.0(P4261096).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-42.0(P4261097).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-43.0(P4261098).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-44.0(P4261099).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-47.0(P4261103).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-49.0(P4261105).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-26-AGAT-T29-50.0(P4261106).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead
2022-04-27-ASAN-T02-04.0(P4271288).JPG,2022-04-27,"Pacific National Historical Park, Guam",healthy
2022-04-27-ASAN-T02-13.0(P4271299).JPG,2022-04-27,"Pacific National Historical Park, Guam",healthy
2022-04-27-ASAN-T13-38.0(P4271180).JPG,2022-04-27,"Pacific National Historical Park, Guam",healthy
2022-04-28-ASAN-T03-01.0(P4281559).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-02.0(P4281560).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-03.0(P4281561).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-04.0(P4281562).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-05.0(P4281563).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-06.0(P4281564).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-07.0(P4281566).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-08.0(P4281568).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-09.0(P4281569).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-10.0(P4281570).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-11.0(P4281572).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-12.0(P4281574).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-13.0(P4281576).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-14.0(P4281577).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-15.0(P4281578).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-16.0(P4281580).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-17.0(P4281583).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-18.0(P4281584).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-19.0(P4281585).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-20.0(P4281588).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-21.0(P4281589).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-22.0(P4281591).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-23.0(P4281592).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-24.0(P4281594).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-25.0(P4281596).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-26.0(P4281597).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-27.0(P4281598).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-28.0(P4281599).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-29.0(P4281600).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-30.0(P4281603).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-31.0(P4281605).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-32.0(P4281606).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-33.0(P4281607).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-34.0(P4281608).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-35.0(P4281610).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-36.0(P4281611).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-37.0(P4281613).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-38.0(P4281614).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-39.0(P4281615).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-40.0(P4281617).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-42.0(P4281619).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-43.0(P4281623).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-44.0(P4281624).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-45.0(P4281625).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-46.0(P4281626).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-47.0(P4281627).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-49.0(P4281631).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T03-50.0(P4281632).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T26-01.0(P4282198).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T26-03.0(P4282199).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
2022-04-28-ASAN-T26-04.0(P4282200).JPG,2022-04-28,"Pacific National Historical Park, Guam",dead
