Name,Date,Site,Cluster,Transect,Assigned To,Training Set,Row,Column,Label
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,199,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,599,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,999,PADN
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,1399,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,1799,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,2199,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,2599,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,2999,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,3399,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,1499,3799,MALG
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,199,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,599,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,999,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,1399,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,1799,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,2199,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,2599,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,2999,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,3399,MALG
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2099,3799,MALG
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,199,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,599,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,999,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,1399,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,1799,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,2199,APUL
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,2599,APUL
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,2999,DEAD
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,3399,MALG
2020-08-10-AGAT-A-T1 21.0-A TB (P8103009)4.JPG,,,,,Terance,,2699,3799,MALG
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,199,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,599,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,999,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,1399,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,1799,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,2199,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,2599,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,2999,PADN
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,3399,AMUR
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,299,3799,MALG
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,199,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,599,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,999,SARU
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,1399,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,1799,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,2199,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,2599,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,2999,APUL
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,3399,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,899,3799,MALG
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,199,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,599,HALI
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,999,PADN
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,1399,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,1799,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,2199,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,2599,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,2999,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,3399,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,1499,3799,MALG
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,199,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,599,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,999,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,1399,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,1799,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,2199,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,2599,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,2999,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,3399,MALG
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2099,3799,MALG
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,199,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,599,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,999,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,1399,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,1799,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,2199,APUL
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,2599,APUL
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,2999,DEAD
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,3399,MALG
2020-08-10-AGAT-A-T1 21.0-l(P8103009)4.JPG,,,,,Kyla,,2699,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,199,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,599,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,999,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,1399,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,1799,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,2199,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,2599,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,2999,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,3399,AMUR
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,299,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,199,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,599,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,999,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,1399,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,1799,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,2199,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,2599,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,2999,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,3399,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,899,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,999,AMUR
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,1399,AMUR
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,1799,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,2199,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,2599,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,2999,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,3399,PMAS
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,1499,3799,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,1399,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,1799,AMUR
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,2199,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,2599,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,2999,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,3399,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2099,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,1399,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,1799,DEAD
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,2199,SARU
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,2599,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,2999,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,3399,MALG
2020-08-10-AGAT-A-T1 7.0-A-AP (P8102982)4.JPG,,,,,Anneke,,2699,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,199,SARU
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,1399,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,1799,SARU
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,2199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,2599,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,2999,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,3399,AMUR
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,299,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,199,SARU
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,999,SARU
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,1399,SARU
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,1799,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,2199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,2599,SARU
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,2999,SARU
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,3399,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,899,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,999,AMUR
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,1399,AMUR
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,1799,CYAN
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,2199,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,2599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,2999,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,3399,PMAS
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,1499,3799,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,1399,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,1799,AMUR
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,2199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,2599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,2999,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,3399,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2099,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,1399,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,1799,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,2199,SARU
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,2599,DEAD
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,2999,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,3399,MALG
2020-08-10-AGAT-A-T1 7.0-A-JP (P8102982)4.JPG,,,,,Julia,,2699,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,199,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,1399,REST
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,1799,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,2199,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,2599,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,2999,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,3399,AMUR
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,299,3799,REST
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,999,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,1399,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,1799,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,2199,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,2599,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,2999,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,3399,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,899,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,999,AMUR
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,1399,AMUR-BL
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,1799,REKI
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,2199,MALG
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,2599,REST
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,2999,REKI
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,3399,PMAS
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,1499,3799,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,1399,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,1799,AMUR-BL
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,2199,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,2599,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,2999,REKI
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,3399,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2099,3799,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,199,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,1399,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,1799,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,2199,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,2599,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,2999,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,3399,DICT
2020-08-10-AGAT-A-T1 7.0-A (P8102982)2.JPG,2020-08-10,Agat,A,1,Kyla,3,2699,3799,MALG
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,199,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,599,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,999,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,1399,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,1799,SARU
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,2199,DEAD
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,2599,MALG
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,2999,MALG
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,3399,AMUR-BL
2020-08-10-AGAT-A-T1 7.0-A (P8102982)3.JPG,2020-08-10,Agat,A,1,Claire,3,299,3799,AMUR-BL
