name,date,location,label,CoralReefWatch location,SST@90th_HS
2022-04-24-AGAT-T17-35.0(P4241371).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T17-38.0(P4241376).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T17-45.0(P4241387).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T17-47.0(P4241390).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-01.0(P4240358).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-02.0(P4240359).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-03.0(P4240360).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-04.0(P4240361).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-05.0(P4240362).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-06.0(P4240363).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-07.0(P4240364).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-08.0(P4240365).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-09.0(P4240366).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-10.0(P4240367).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-11.0(P4240368).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-12.0(P4240369).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-13.0(P4240370).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-14.0(P4240371).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-15.0(P4240372).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-16.0(P4240373).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-17.0(P4240374).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-18.0(P4240375).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-19.0(P4240376).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-20.0(P4240377).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-21.0(P4240378).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-22.0(P4240379).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-23.0(P4240380).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-24.0(P4240381).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-25.0(P4240382).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-26.0(P4240383).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-27.0(P4240384).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-28.0(P4240385).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-29.0(P4240386).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-30.0(P4240387).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-31.0(P4240388).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-32.0(P4240389).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-33.0(P4240390).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-34.0(P4240391).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-35.0(P4240392).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-36.0(P4240393).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-37.0(P4240394).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-38.0(P4240395).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-39.0(P4240396).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-41.0(P4240399).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-43.0(P4240401).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-44.0(P4240402).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-45.0(P4240403).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-46.0(P4240404).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-47.0(P4240405).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-48.0(P4240406).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-49.0(P4240407).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T32-50.0(P4240408).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-24-AGAT-T34-36.0(P4241656).JPG,2022-04-24,"Pacific National Historical Park, Guam",dead,guam,28.42
2022-04-25-AGAT-T03-01.0(P4251399).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-02.0(P4251401).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-03.0(P4251402).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-04.0(P4251403).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-05.0(P4251404).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-06.0(P4251405).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-07.0(P4251406).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-08.0(P4251407).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-09.0(P4251408).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-10.0(P4251409).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-11.0(P4251410).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-12.0(P4251411).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-13.0(P4251412).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-14.0(P4251414).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-15.0(P4251415).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-16.0(P4251416).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-17.0(P4251417).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-18.0(P4251418).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-19.0(P4251419).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-20.0(P4251420).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-21.0(P4251421).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-22.0(P4251422).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-23.0(P4251423).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-24.0(P4251424).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-25.0(P4251425).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-26.0(P4251426).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-27.0(P4251428).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-28.0(P4251429).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-29.0(P4251430).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-30.0(P4251431).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-31.0(P4251432).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-32.0(P4251433).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-33.0(P4251434).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-34.0(P4251435).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-35.0(P4251436).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-37.0(P4251438).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-42.0(P4251443).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-43.0(P4251444).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-44.0(P4251445).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-45.0(P4251446).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-46.0(P4251447).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-47.0(P4251448).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-48.0(P4251449).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-49.0(P4251450).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T03-50.0(P4251451).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T12-03.0(P4250676).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T12-14.0(P4250687).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-01.0(P4251984).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-02.0(P4251985).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-03.0(P4251986).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-04.0(P4251987).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-05.0(P4251988).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-06.0(P4251989).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-07.0(P4251990).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-08.0(P4251991).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-09.0(P4251992).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-10.0(P4251993).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-12.0(P4251995).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-13.0(P4251996).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-14.0(P4251997).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-15.0(P4251998).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-16.0(P4251999).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-17.0(P4252000).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-18.0(P4252001).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-19.0(P4252002).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-20.0(P4252003).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-21.0(P4252004).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-22.0(P4252005).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-23.0(P4252006).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-24.0(P4252007).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-25.0(P4252008).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-26.0(P4252009).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-27.0(P4252010).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-28.0(P4252011).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-30.0(P4252015).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-31.0(P4252016).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-32.0(P4252017).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-33.0(P4252018).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-34.0(P4252019).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-35.0(P4252020).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-36.0(P4252021).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-37.0(P4252022).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-38.0(P4252023).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-39.0(P4252024).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-40.0(P4252025).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-42.0(P4252026).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-43.0(P4252027).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-45.0(P4252029).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-47.0(P4252031).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-50.0(P4252034).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T19-51.0(P4252035).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-03.0(P4251461).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-05.0(P4251463).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-08.0(P4251466).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-09.0(P4251467).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-13.0(P4251471).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-14.0(P4251472).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-17.0(P4251475).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-18.0(P4251476).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-19.0(P4251477).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-20.0(P4251478).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-21.0(P4251479).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-22.0(P4251480).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-24.0(P4251482).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-25.0(P4251483).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-29.0(P4251487).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-30.0(P4251488).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-31.0(P4251489).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-32.0(P4251490).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-33.0(P4251491).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-34.0(P4251492).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-35.0(P4251493).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-36.0(P4251494).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-37.0(P4251495).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-38.0(P4251496).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-39.0(P4251497).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-42.0(P4251500).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-43.0(P4251501).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-44.0(P4251502).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-45.0(P4251503).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-46.0(P4251504).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-47.0(P4251505).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-48.0(P4251506).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T33-49.0(P4251507).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-01.0(P4252047).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-02.0(P4252048).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-03.0(P4252049).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-04.0(P4252050).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-05.0(P4252051).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-06.0(P4252052).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-07.0(P4252053).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-08.0(P4252054).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-09.0(P4252055).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-10.0(P4252056).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-11.0(P4252057).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-12.0(P4252058).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-13.0(P4252059).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-14.0(P4252060).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-15.0(P4252061).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-16.0(P4252062).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-17.0(P4252063).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-18.0(P4252065).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-19.0(P4252066).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-20.0(P4252067).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-21.0(P4252068).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-22.0(P4252069).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-23.0(P4252070).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-24.0(P4252071).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-25.0(P4252072).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-26.0(P4252073).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-27.0(P4252074).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-28.0(P4252076).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-29.0(P4252077).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-30.0(P4252078).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-31.0(P4252079).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-32.0(P4252081).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-33.0(P4252082).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-34.0(P4252083).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-35.0(P4252084).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-36.0(P4252085).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-37.0(P4252086).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-38.0(P4252087).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-39.0(P4252088).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-40.0(P4252089).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-41.0(P4252090).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-42.0(P4252091).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-43.0(P4252092).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-44.0(P4252093).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-45.0(P4252094).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-46.0(P4252095).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-47.0(P4252096).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-48.0(P4252097).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-49.0(P4252098).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-25-AGAT-T35-50.0(P4252099).JPG,2022-04-25,"Pacific National Historical Park, Guam",dead,guam,28.47
2022-04-26-AGAT-T05-01.0(P4260878).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead,guam,28.43
2022-04-26-AGAT-T05-02.0(P4260880).JPG,2022-04-26,"Pacific National Historical Park, Guam",dead,guam,28.43
